path,label,keep,group_id,sha256,phash,width,height,mode,format,bytes,fold
Potato___Early_blight/1b4304a9-88c2-4c09-bfea-830fa162a35a___RS_Early.B 7188.JPG,Potato___Early_blight,True,100,2935170cbe7652ed294c0c78347102f92bda4daac07ad23c211834f6627fbe19,fad270c39ecd9828,256,256,RGB,JPEG,19490,1
Potato___Early_blight/1c42eae7-29c8-42fd-b05a-9b8255790f6f___RS_Early.B 7719.JPG,Potato___Early_blight,True,101,1f5583bfe171c8cf0960a375b563ca7fdcf07f854ae220d72ce2751d1fdc7c18,d754e80a852b9fb1,256,256,RGB,JPEG,21128,4
Potato___Early_blight/1c4e0445-375a-4c5d-b6fd-6123d22f009f___RS_Early.B 7972.JPG,Potato___Early_blight,True,102,25cf6827985e681922c1095ad20b507f1d0156b60c43d095a4301f40851ac9d6,dfc0e84fa50f9530,256,256,RGB,JPEG,20961,2
Potato___Early_blight/1ca9e3ba-e029-48bf-b207-e8cb3546f953___RS_Early.B 7978.JPG,Potato___Early_blight,True,103,504f7461bb07ea32a2c26ef569b6c841a0a8bdc96b648080ad715ecd285eb2fb,ba8dbdd6d0cac00d,256,256,RGB,JPEG,20124,2
Potato___Early_blight/1cb05d87-027d-4bf0-b5c4-4c1a57896ac6___RS_Early.B 7936.JPG,Potato___Early_blight,True,104,d42587f0f0c5fc0f29022b94738c9358f92f15fb8e60016c191f3be7ac68d6f5,fbb1b050c3cac38d,256,256,RGB,JPEG,19760,4
Potato___Early_blight/1d038d64-7f3c-4b4d-9b3d-7736f97b59a0___RS_Early.B 7994.JPG,Potato___Early_blight,True,105,303a7ae3d0cc2527e7a808286f173e5b545323b195d25bd2e88db60a12af1572,eec9b184852f969c,256,256,RGB,JPEG,20105,0
Potato___Early_blight/1d18a770-8a16-4765-bae9-5d96f781db89___RS_Early.B 7803.JPG,Potato___Early_blight,True,106,7fb4f79281c5de56c54244a1784b1b3768834793ad23d252485dcfae6ba98079,fb49ea4a852b9615,256,256,RGB,JPEG,19582,1
Potato___Early_blight/1d2ec63e-acfb-4a80-ba21-853a724fff4a___RS_Early.B 8083.JPG,Potato___Early_blight,True,107,b49d1dcf55618cc786f3b9b8e87031e9e41b017e552a5b35a24c18c66f87c848,aa72bf81c047e09f,256,256,RGB,JPEG,22737,3
Potato___Early_blight/1d301622-e359-49d5-b4ca-6837f254fd1b___RS_Early.B 6719.JPG,Potato___Early_blight,True,108,3d76c0d3b3a156e41b486bf716d003f75ae752b6db9237b74199c3699614bb73,d54a283597329e9b,256,256,RGB,JPEG,20928,4
Potato___Early_blight/1d466431-007d-4b3b-bd45-b09f1a6f7bad___RS_Early.B 8932.JPG,Potato___Early_blight,True,109,9c9a1c7b009595d0da10a3606e679d203fa653985a33b45a4cd810c480f85fb5,dd2b269ebad1a118,256,256,RGB,JPEG,21115,0
Potato___Early_blight/1d4fc5d0-fee6-40bf-8e7b-e1598ea64161___RS_Early.B 8912.JPG,Potato___Early_blight,True,110,75bab3381ab73401cb63a35a1a08afbf396586777b4d923d9b5073a23e697215,d5087a1fa15c97e2,256,256,RGB,JPEG,22672,3
Potato___Early_blight/1daae61a-7014-4efe-b855-018999a5be9b___RS_Early.B 6852.JPG,Potato___Early_blight,True,111,53ee1123a996fed1775cc375cbb9c65686d61f67d814a073aceb89749606654f,aae4f2917ac7281b,256,256,RGB,JPEG,21381,1
Potato___Early_blight/1de8ed75-0778-4364-9178-52c1bd0dffb4___RS_Early.B 6729.JPG,Potato___Early_blight,True,112,ba6ab56bf123f8dafbca2b454ba4faff0cd8fbfc2e8285c145abfefea4dd3964,dea5a8da33b62518,256,256,RGB,JPEG,19450,2
Potato___Early_blight/1defd277-6394-4049-895d-470f1e27e189___RS_Early.B 8931.JPG,Potato___Early_blight,True,113,37e3707cd3d9b7beef25c283f5e4e7431516d2eedf86031e794a8120b0f1e7a0,fe62a88d07c5d81e,256,256,RGB,JPEG,21876,1
Potato___Early_blight/1e671694-5713-4568-b8ad-06f15688d25e___RS_Early.B 7659.JPG,Potato___Early_blight,True,114,2509502f23a5dcae345ddd263e974b7166a49b25b5a229e2cd80116cd3e307d6,ea35a1d295529acd,256,256,RGB,JPEG,21892,0
Potato___Early_blight/1e99ce6b-b7fa-4ae1-9076-279f430b8c5f___RS_Early.B 7092.JPG,Potato___Early_blight,True,115,e61fcc3a048035a1221665998a79be74a7203e9b7d3607f065fbbeaad2d67a0f,8ada54cd9ab5b1a4,256,256,RGB,JPEG,18429,3
Potato___Early_blight/1ee04a42-fa1c-4f6b-a88b-4cf583b188ea___RS_Early.B 8494.JPG,Potato___Early_blight,True,116,e0371fc8ac0fb963a515a3e31601023f2c34bd9c19c130bed7b5650b2edc0797,eb50a24a956d9ab5,256,256,RGB,JPEG,18033,4
Potato___Early_blight/1f56ef5b-9a3b-4731-bf82-b08aeb84fcb5___RS_Early.B 9032.JPG,Potato___Early_blight,True,117,cca7b515c1c61a136feac74afb9d23d173df17f08c26de65c4148ff5595a2548,cf9268c33deb5a80,256,256,RGB,JPEG,19480,2
Potato___Early_blight/1f80f111-6a3e-4dfc-8456-0f3e9a19ae10___RS_Early.B 6879.JPG,Potato___Early_blight,True,118,bb9cfb30016699eb772f0cf135620bba3bac3ddc34759092db32fb68512acacd,afc0958df29ec28c,256,256,RGB,JPEG,21755,3
Potato___Early_blight/1f830d02-1fc6-41d6-99c6-851e0d2af4ad___RS_Early.B 9182.JPG,Potato___Early_blight,True,119,203088c300a74012621d9e08b90b6757169add6b508309a83123f9c933f17f0c,f51e8a75b59232c2,256,256,RGB,JPEG,23124,1
Potato___Early_blight/1ff86a73-9f36-45c5-8012-c5d90445b7ac___RS_Early.B 8563.JPG,Potato___Early_blight,True,120,6a1af9820d7da8ad4e8ef10d142fffc6eb0f7e4a3deed8364504ba6532c276cb,bafdf7c0800b442f,256,256,RGB,JPEG,21630,2
Potato___Early_blight/201fed44-8dde-4ece-9e76-3706b8afdf46___RS_Early.B 8259.JPG,Potato___Early_blight,True,121,451c412555d12461e571fb57b2ddd111257f73fde78738f069d1658e168b798a,a814fedbc8f8c5c0,256,256,RGB,JPEG,21508,0
Potato___Early_blight/203357f4-1deb-42b2-99ed-32df34aa166c___RS_Early.B 6780.JPG,Potato___Early_blight,True,122,9525e4c06ed8765597f28deced18329d97e55490d690087fd19754100b3d7d96,dd68a49713d948e5,256,256,RGB,JPEG,18663,4
Potato___Early_blight/20421747-c083-48a1-aed5-b1097ae50491___RS_Early.B 8203.JPG,Potato___Early_blight,True,123,05edc8177da1c7dd26ab04463c4b0d82586fbe71b5f72e225db6cfc32f06c985,aaa4ad96b45ad0e9,256,256,RGB,JPEG,20665,1
Potato___Early_blight/20978e65-f4d0-419a-bab9-f6042ab2d318___RS_Early.B 6868.JPG,Potato___Early_blight,True,124,aeea322ead52b133598f8cd40d08ad0044b0edebf3841f2637fd0328be97623c,8095ff5af07dc0e0,256,256,RGB,JPEG,21107,2
Potato___Early_blight/20e451e3-74a4-4a5b-b11c-257506f13a8f___RS_Early.B 6984.JPG,Potato___Early_blight,True,125,158359c43bf98c92f146572690282e3b34ad9a54c4c622fc207a5ecd42b656e2,dfe2e0b491539b48,256,256,RGB,JPEG,19963,0
Potato___Early_blight/211094c5-4983-49ff-a92e-b992039bd048___RS_Early.B 6927.JPG,Potato___Early_blight,True,126,3da580177867f765858485f6212b717c37dbcc1f5c30a00e1568e197ee4826b4,fe0f253436329a33,256,256,RGB,JPEG,22061,3
Potato___Early_blight/212c3c65-e30e-496f-ab5e-c2f4b0446d8f___RS_Early.B 8195.JPG,Potato___Early_blight,True,127,c361c598ecd1827e642b99fe0778b1f4c72970fc6ae0c4bd003fa6f3a9aefdf0,aab5b54ab80bd0ad,256,256,RGB,JPEG,17544,4
Potato___Early_blight/216a1a08-c4be-4fa9-b880-c260909e1dbc___RS_Early.B 6881.JPG,Potato___Early_blight,True,128,7eea1420427d51699f45778d08664119536255da0361a503f539010126bba3e2,a0201d99fc5fa07f,256,256,RGB,JPEG,20829,3
Potato___Early_blight/21ca5caf-147b-4a1a-a2da-edfc1c81b62e___RS_Early.B 8926.JPG,Potato___Early_blight,True,129,53bcab07255f02d0f2a758310620da95b56939f6e4cc0d4271eca64c6190fed8,8867769211caf72d,256,256,RGB,JPEG,22666,0
Potato___Early_blight/21d50c27-900e-4644-ab01-0cc96214d2f6___RS_Early.B 7153.JPG,Potato___Early_blight,True,130,7f23ea9a3011ee437a6d36d1538062657abf6162d462e36d3a31ff09ed2d5e11,abc3648db237c334,256,256,RGB,JPEG,17710,1
Potato___Early_blight/221c911f-e483-407c-b672-21150d09d57e___RS_Early.B 7678.JPG,Potato___Early_blight,True,131,0b238b8910ef480d793398976e5609fb2a32852c62e70e62882b6ee0ffcc4d71,8af85f00d907f09f,256,256,RGB,JPEG,17676,2
Potato___Early_blight/22b28f50-4141-4ca7-be3f-ccb1c521c2df___RS_Early.B 8285.JPG,Potato___Early_blight,True,132,5a4d6babaa9ae9a19aa8472bb9f6ace822d06ab9b00d5e3db32e92edc451637b,aaeabfe5d9858003,256,256,RGB,JPEG,17217,0
Potato___Early_blight/22d1678a-3abd-4fe6-ac13-b654e2589280___RS_Early.B 8523.JPG,Potato___Early_blight,True,133,d21e6492fab56c40a3bf8dec3bae3b5eb6c4b06c2ccba058a974725369d706cf,ee6ea281951e9c9a,256,256,RGB,JPEG,17950,4
Potato___Early_blight/232c8d25-3bfe-41ea-b24f-2b3629a0253a___RS_Early.B 9200.JPG,Potato___Early_blight,True,134,da1eb430a6680c1f9588d800abd61a993fc45315a6eaf931dc43c71aafe5e113,da726ac6a58f942c,256,256,RGB,JPEG,21019,1
Potato___Early_blight/23546e04-7151-4dbd-95a1-687d963eb132___RS_Early.B 7402.JPG,Potato___Early_blight,True,135,8ecf9037c5bd896526f3ee472f1f967040e8cae39f0cc3221a2ad0b1e23b546d,8bf0e54bd01fcb22,256,256,RGB,JPEG,21717,2
Potato___Early_blight/2356a4d6-8015-434e-a5f8-03197fef2c28___RS_Early.B 8139.JPG,Potato___Early_blight,True,136,1f43a561772272a512fbff0ae8fe7fe23a96f7a59d3150063d4a83ab618f8d8f,aac6f5c8940f9a36,256,256,RGB,JPEG,21837,4
Potato___Early_blight/2446ca09-aa29-4ae4-8d34-45115c32cde7___RS_Early.B 8971.JPG,Potato___Early_blight,True,137,7d8a969598c6b013c79619d12ee415afd5e30741f7e36f007d49252cb6b925d6,f2a98d9492f2c761,256,256,RGB,JPEG,20458,3
Potato___Early_blight/24a34259-1c47-4e87-ac83-5decf37b42e4___RS_Early.B 6896.JPG,Potato___Early_blight,True,138,ec0152aec092bfc697d5d2a81804dbfd714435e5716d966e4c3f5c25a9338255,d6d4e1a38a1eb8b2,256,256,RGB,JPEG,21454,2
Potato___Early_blight/24ced43c-a862-4e3d-8300-dffd350de2c4___RS_Early.B 6957.JPG,Potato___Early_blight,True,139,8ccabb149752edfd9826b859e4c5ec87b18c4c1d2345b4a71237221f1c2b65ce,c7eaaa2561874d4b,256,256,RGB,JPEG,21945,0
Potato___Early_blight/24fb74df-0aa9-4e89-9ba4-55a4664438ab___RS_Early.B 8634.JPG,Potato___Early_blight,True,140,470169cbe4732769e8f700aa0c995b4ab277422d0ae4eb3141e9a11b0c25bb8c,fff0e8429d58b061,256,256,RGB,JPEG,18264,1
Potato___Early_blight/25642761-2905-48af-b8da-1064a0f6b876___RS_Early.B 6831.JPG,Potato___Early_blight,True,141,85da55bf2639403dcb13e92d545be338fa7d7d16ceab66c7e5d90accb7056535,bee0858f9a9db085,256,256,RGB,JPEG,23428,3
Potato___Early_blight/25703c4f-ec40-4099-b249-a4fd07b07752___RS_Early.B 7040.JPG,Potato___Early_blight,True,142,0709de0a3c7a5f3ce2eab4b35b42748a56a7153a84d48720b2c7a929eebfeb47,c7bab8bd95548252,256,256,RGB,JPEG,21197,4
Potato___Early_blight/2639ad26-c7e9-4bd6-8000-c002f676a4c6___RS_Early.B 7150.JPG,Potato___Early_blight,True,143,0a078ab613a87bf8cccd82387a4cd5508ffb57d7cf8c8aaaa385e42fecf75410,fbf0f683c00d1d34,256,256,RGB,JPEG,20570,0
Potato___Early_blight/268bb1c3-a714-46af-b6a5-bea66496158c___RS_Early.B 8678.JPG,Potato___Early_blight,True,144,26f3ecd595f771aa7e63db3c9863be9b0c3c89bfaaec96bcbec9b1f19245cd62,aaf0a584b58f768a,256,256,RGB,JPEG,17459,2
Potato___Early_blight/26d0502d-5fb3-48fa-a86d-d1de92703285___RS_Early.B 6959.JPG,Potato___Early_blight,True,145,0f75d32a0e46b48326cc2943c965e7f71c95f7962e883108338f66b7b664c3a2,aef0b5c0978bd20b,256,256,RGB,JPEG,19702,4
Potato___Early_blight/26d0fa09-d463-461b-830c-3e970244cabb___RS_Early.B 7406.JPG,Potato___Early_blight,True,146,e4c978ec843e4f9d55bf7b422103d7bdcc5c58d305a6326fd1f899980532c4c8,f32ba19586d2ca53,256,256,RGB,JPEG,18708,1
Potato___Early_blight/26d2af6a-f52e-457c-8006-fa106ad39fbe___RS_Early.B 8586.JPG,Potato___Early_blight,True,147,9dfdfd967b74205b7da24ba4bd1bc23ca93f4156e59f064a31b8cb1cb5e6820f,eacae1cb96b59034,256,256,RGB,JPEG,17543,3
Potato___Early_blight/26f15c9c-5cbf-49c8-ac4e-c5b15d03e319___RS_Early.B 9022.JPG,Potato___Early_blight,True,148,e84739ff2095c1c39e3d4c845a6658527d31ea28425d4724072835eb7caffc44,cada25c9378d52cc,256,256,RGB,JPEG,18462,0
Potato___Early_blight/275c3337-11ee-487c-9093-bcd5e310c72c___RS_Early.B 7671.JPG,Potato___Early_blight,True,149,8537eacaf62c35782f021b87f1981844aa77a19abc909b46e5912cacde7092a9,bb99dc4ec0d0c7e0,256,256,RGB,JPEG,17675,2
Potato___Early_blight/2767ef91-3383-4872-9804-e0bcd2bc43fc___RS_Early.B 7783.JPG,Potato___Early_blight,True,150,2fc4efef313617a1535f4403c815f19abbcaba70df8e83aac91a5f4a2c55415f,fe2bac35b43096c2,256,256,RGB,JPEG,18971,1
Potato___Early_blight/2771e005-3cb4-4e12-8868-80adca5ce02a___RS_Early.B 8640.JPG,Potato___Early_blight,True,151,42ac2f2460ca47e929f139d1a6fbeaa9555c8ebfe874b3825b3f86c542b52f73,881cbf3af07fc0e0,256,256,RGB,JPEG,19195,4
Potato___Early_blight/283134dd-8b32-447e-8e82-547d3b69f4d4___RS_Early.B 7494.JPG,Potato___Early_blight,True,152,99e1f8a099a9e1e4062fff16bf46430ced915de0d55d078c833eb9c3fa1897b5,fe85c2d48f628966,256,256,RGB,JPEG,19503,3
Potato___Early_blight/28f275f9-4dd9-479a-a005-ed442362840a___RS_Early.B 6790.JPG,Potato___Early_blight,True,153,0138bc78d63f6b8920a512584d8153ed1efec8bff3d966503df36d438d002515,b833cd49c327c29e,256,256,RGB,JPEG,22029,0
Potato___Early_blight/292a3f93-96a2-4b0d-879f-581136c57bcf___RS_Early.B 7099.JPG,Potato___Early_blight,True,154,a72b5fe579c0f0c8149a263e4bda6db5d162b750920f7cced0049b18a93c0268,aaeae1c595949197,256,256,RGB,JPEG,19291,2
Potato___Early_blight/29386668-721c-4359-99a6-734f1a4b096b___RS_Early.B 8362.JPG,Potato___Early_blight,True,155,b8bdf2ceeca47f10e6f9196f75c1cb0a5d28af6507f5517ef1f1027368d570c9,aa5ab5a1f305cb16,256,256,RGB,JPEG,20563,1
Potato___Early_blight/29508e75-1a9d-4838-b929-cf42f8638e83___RS_Early.B 6782.JPG,Potato___Early_blight,True,156,7130e75927f03df8a997905b32496735472cdc244d34ff6767792651e7051972,a9c2328f4371cf35,256,256,RGB,JPEG,18212,3
Potato___Early_blight/29922d76-0eda-4e7c-89af-7688c656bfdd___RS_Early.B 8353.JPG,Potato___Early_blight,True,157,aaa7be5788e9b3aff8b907f9bed55e2fba8a37b0aaa32986d15935c1959a7f17,a27ebf00f160d837,256,256,RGB,JPEG,19363,4
Potato___Early_blight/29978e78-7d4a-4fff-a659-52e45e9b96b3___RS_Early.B 7672.JPG,Potato___Early_blight,True,158,9778465cf5d305dff79aca1cf966feef91d16a7b71447f0afc7e0b084c86456d,efd0d10bd04fc92c,256,256,RGB,JPEG,18377,0
Potato___Early_blight/29f79006-adf2-4d71-a6a8-bfc02c020b71___RS_Early.B 6833.JPG,Potato___Early_blight,True,159,acb6c374da422684fe0f45f00527ffcca170816615a4eaf236d237f2ccd21b6a,a07bff60cc00df1c,256,256,RGB,JPEG,22283,1
Potato___Early_blight/2a4fd894-0c4f-471b-b80b-d362a7b513f4___RS_Early.B 8038.JPG,Potato___Early_blight,True,160,90124c9a7f7d3149b3434cb6a04ea8b0218a13cb9fc68db4003ec7c0cb59657d,d52ae83d81549f5a,256,256,RGB,JPEG,20796,2
Potato___Early_blight/2a9d3616-0bf1-4d98-b649-0a46d36dab7c___RS_Early.B 6703.JPG,Potato___Early_blight,True,161,43505bd0e9322ffe1a5505f70c4aebfaa89e4adfdd4054f6cdd96e12db55e4e2,8acb7fe4f019011f,256,256,RGB,JPEG,22426,3
Potato___Early_blight/2b1718b3-c951-4f24-b6ec-4eb7df77c913___RS_Early.B 7475.JPG,Potato___Early_blight,True,162,fada8290bc2fb339879d6c101c02263e661adae8a928471aa4b1237f25af92ee,bfb8e0c7870e1c98,256,256,RGB,JPEG,19275,4
Potato___Early_blight/2b3e46d9-09dd-4966-99c6-fe44c741b94c___RS_Early.B 8290.JPG,Potato___Early_blight,True,163,d5157ed418acf17af0eb971c28c7b35c3e10033f722a0c060a98adb60716e7ce,ff3ba0b498c4d84c,256,256,RGB,JPEG,15937,0
Potato___Early_blight/2b6f9564-80a2-4db7-a5e6-72be5ef33a71___RS_Early.B 8009.JPG,Potato___Early_blight,True,164,106610c3bdd48129e71225533af811d108c1d7ecc7ccacda556b11063d3820ec,df0facd5c2d082d1,256,256,RGB,JPEG,21480,2
Potato___Early_blight/2b8cfa81-e20f-4c28-b403-2cec2e5c0f2a___RS_Early.B 8145.JPG,Potato___Early_blight,True,165,0b69605b7991686bdf81480b4102cdbc4e5710eac974c73ba9a6c904031a236a,ffc0a8c2b58f9099,256,256,RGB,JPEG,20330,1
Potato___Early_blight/2b982641-10ea-4426-874f-509e6377ff59___RS_Early.B 7663.JPG,Potato___Early_blight,True,166,297368192334e613ab0f44263ff8aef6be0df382edfc110dd9786c8ce7bef62f,8a85bf5ad0eb41e4,256,256,RGB,JPEG,18684,3
Potato___Early_blight/2bc972a0-789f-4e60-9882-2f16fc363dfc___RS_Early.B 7234.JPG,Potato___Early_blight,True,167,457d9ab4963d1004f6ae2247d443d06f6dbf7986249f857fbf02fd52e64c56b7,abc0e50fc13d87e4,256,256,RGB,JPEG,16821,4
Potato___Early_blight/2c0e712a-fb21-44b6-bbe1-7c67cec7b965___RS_Early.B 7084.JPG,Potato___Early_blight,True,168,1dec91a918b5e7f38ebf2572912c6f1e681ce6bd65534ae2bcee99e5928ac5de,f5af2a91935491ca,256,256,RGB,JPEG,18754,0
Potato___Early_blight/2c310eaf-dbf4-4e8f-a8d8-ed8e0b51067a___RS_Early.B 6897.JPG,Potato___Early_blight,True,169,4721664b5b9e6077b66bc9f314effa03ae0819f4d3708564b3ffe5c449155b9e,efaaf01580da9b49,256,256,RGB,JPEG,22565,2
Potato___Early_blight/2c48971d-9f73-401d-a62a-f3729d08b6c2___RS_Early.B 7463.JPG,Potato___Early_blight,True,170,0601ec177e86dd1bb455832ede61269d654538fb616183e67d3558a3889d7bbd,d75b6a6a82a49d15,256,256,RGB,JPEG,19821,1
Potato___Early_blight/2c5500a4-cfa4-4b46-8db4-443b995d39dd___RS_Early.B 8768.JPG,Potato___Early_blight,True,171,3ac1944d2cc42870e782d917950367cc8ccbfaf23c003d1ef1a6a1bbe2f52ec8,dfaf92548acaa0c9,256,256,RGB,JPEG,18306,2
Potato___Early_blight/2cafa90e-af46-4d0a-9137-9780d816b96a___RS_Early.B 7731.JPG,Potato___Early_blight,True,172,92277886c301411965097312020f596522463e2163630e2a530b9e7a2642fb8e,e7e8c86bc227a5a8,256,256,RGB,JPEG,23452,3
Potato___Early_blight/2cc3eb24-b210-4827-befe-0e3a24161ac4___RS_Early.B 6829.JPG,Potato___Early_blight,True,173,8a3e3f6fa82accf5cc4ce5be4eebaf34dbc9ecd46e6c9b2a47c01bb6adfb6602,fed4e18b9a1db0a0,256,256,RGB,JPEG,23790,4
Potato___Early_blight/2cce6cd6-16c4-426f-84e6-2f3c192fac2c___RS_Early.B 8999.JPG,Potato___Early_blight,True,174,c9f2a691559f1079fc9a9d5ccff8bae5c1db8fd05f3a86581cb19feb2684eb3f,d555324659ea3a2b,256,256,RGB,JPEG,20794,0
Potato___Early_blight/2ce7e8d7-4cc9-4ab3-9d22-8f7ad21d8eda___RS_Early.B 8609.JPG,Potato___Early_blight,True,175,df11756fdfd690f08e4cf832073765cf0ae971c834665d1ee271f607dcb42c80,f70ba03597929ac3,256,256,RGB,JPEG,19903,1
Potato___Early_blight/2cf993b6-98e7-4678-aea5-9177ea3b63bd___RS_Early.B 7692.JPG,Potato___Early_blight,True,176,1d791bf445a2878a8aefa37b2af484996bc2a4c53584207e1b12a01e0c310a36,ff1f81f094d0d8c2,256,256,RGB,JPEG,20023,0
Potato___Early_blight/2d149f7a-4b0a-40a6-8d0b-1d1f14e5e696___RS_Early.B 9143.JPG,Potato___Early_blight,True,177,a9a567682098792e63511602ee9e7f8dc3fd47f711ee45bc18a40d5d625c2475,eebaa5c390871a1e,256,256,RGB,JPEG,19627,2
Potato___Early_blight/2d344be7-2d5f-4d27-aeb2-b92c8191b877___RS_Early.B 7173.JPG,Potato___Early_blight,True,178,f43e8ccb65c9e9827c219300154555032c468e043cfbac11ce3cceca715db56c,aee0adc1950dd897,256,256,RGB,JPEG,17502,3
Potato___Early_blight/2dc9baab-663f-4f09-a0a4-7c07edfb4c42___RS_Early.B 6866.JPG,Potato___Early_blight,True,179,53a27b73787694b808fb0e6d0050ac4720b071b3c6fd6f6596a8465753e98c3d,aac6e5ce944dd22c,256,256,RGB,JPEG,21213,4
Potato___Early_blight/2e88d4ed-b11b-4123-9e4b-f3c02a65ad39___RS_Early.B 9180.JPG,Potato___Early_blight,True,180,ed16ce7335f806af2b46556bcf229f1daa9491d387dbf2c38fec6886d24908fa,f555ca521ceaa22d,256,256,RGB,JPEG,22154,1
Potato___Early_blight/2ebb14eb-0e87-468c-a1cb-80579a77a37a___RS_Early.B 7044.JPG,Potato___Early_blight,True,181,2f3d98f04f8c701f8d3b4e7084b8d3a564da072015c74997d85d5cdf6a7f127e,820dbf56d82ad16d,256,256,RGB,JPEG,19872,3
Potato___Early_blight/2ec0f91e-b8a4-4aeb-9e08-8bd32b492487___RS_Early.B 7502.JPG,Potato___Early_blight,True,182,39f60b7311e31f1ff1566add46e7701169da11da6bfac135b86bc335c262cac4,db94ad4a14ad9a71,256,256,RGB,JPEG,15806,4
Potato___Early_blight/2f81d148-c62f-4d3c-baf4-72b77abea41a___RS_Early.B 7493.JPG,Potato___Early_blight,True,183,31a5dc9fa0b1d92c1d6cae7d14b3de701785516ec1584dc592a4a0dd829fbb74,fec0e18f1d9830d3,256,256,RGB,JPEG,19641,0
Potato___Early_blight/2fe81ef1-d7ec-4395-b071-c74d5beb4037___RS_Early.B 7242.JPG,Potato___Early_blight,True,184,762c573f38a40fc0a05d4fadaf2b5e7aeb71cc2a643d2dd2245d01e9b1eb8709,8aa93596c298cdf3,256,256,RGB,JPEG,19716,2
Potato___Early_blight/306c45ac-6f97-4b7e-9fad-1c8c39870138___RS_Early.B 7673.JPG,Potato___Early_blight,True,185,5baa453f64c36c3f7618ae2da6b048ae5a9d906038d7b0cbffdda46ea13c3f5c,fc5a872f98318764,256,256,RGB,JPEG,18063,1
Potato___Early_blight/31290247-3f4f-445d-8bad-20d7dccbf979___RS_Early.B 7019.JPG,Potato___Early_blight,True,186,7e391a1d6d929ab29628e1597abdff5246d69ad7be334508a6fce5c9a05f9d35,be397070f0909f8b,256,256,RGB,JPEG,18112,3
Potato___Early_blight/31d0ecc8-045d-4a4a-ac33-431556c83e4c___RS_Early.B 8692.JPG,Potato___Early_blight,True,187,509f61c82019ed16b060ca3bfb1feebb104a14dcbf18f44f37ad885eb8f5b6da,a200e0decf69c7a7,256,256,RGB,JPEG,19542,4
Potato___Early_blight/31d5d932-9eb3-45d1-bc85-40ef64d7a688___RS_Early.B 7255.JPG,Potato___Early_blight,True,188,ef066a3b5a1474fdd26fdaa44d111141471ae9b06796aba5bbfcd530c0602f73,a8e43427c0df8f3c,256,256,RGB,JPEG,18565,0
Potato___Early_blight/320be8ee-2f9a-48f2-86fa-1c1d993a2fe2___RS_Early.B 8186.JPG,Potato___Early_blight,True,189,97aa800b7d98c0ce42ca72ead85fcbcf9687f45fd00349e232297dfe366ce41f,aa52b5c19aee9c91,256,256,RGB,JPEG,20108,1
Potato___Early_blight/32c3bd85-3b12-4051-9185-12d39caaf94f___RS_Early.B 6684.JPG,Potato___Early_blight,True,190,f9e8d4f6ee8a3455a3c49c73c0ee1d047efb426c9a2573129dbf42486b53f428,d3b425ca34cd1ac7,256,256,RGB,JPEG,20331,2
Potato___Early_blight/33019904-ac3b-4083-a192-ce4092758ddd___RS_Early.B 8344.JPG,Potato___Early_blight,True,191,1e90bc52225af0509701a4c2708ff3e2dd48dbd9f598480838bd0a983ef9fc22,a258ff6cd06582b6,256,256,RGB,JPEG,21726,3
Potato___Early_blight/334fd34b-f4aa-4cc2-9ac9-8b85df65b96c___RS_Early.B 6773.JPG,Potato___Early_blight,True,192,2775e4c50bddb5727f3b8b4e49bd6783bace9ac77b8a536b1eed8106aa78818d,aaca32cd3bc49987,256,256,RGB,JPEG,19416,2
Potato___Early_blight/336e5156-8947-46a7-a6fb-e993255d9091___RS_Early.B 8085.JPG,Potato___Early_blight,True,193,890782f7b252758b014a02ee8e1ee2f5b4c5d21cb9ccd41da6849421de35cdea,af3791d8da1aa170,256,256,RGB,JPEG,19496,4
Potato___Early_blight/33d72b8e-ae59-4fd4-8c74-eaf342682b47___RS_Early.B 7884.JPG,Potato___Early_blight,True,194,ca751779ef5a9998c342e895e88c8bde0a1b376d1deb25c5381407e0ae269c7a,fb87e0e895a4c623,256,256,RGB,JPEG,19984,0
Potato___Early_blight/349730da-a627-4da6-90d5-707c4a3dba88___RS_Early.B 7553.JPG,Potato___Early_blight,True,195,ff8624ff8c8a58f38986c54c597288df810b514df08f449ddbf58282e6c11542,aae9edc5841d9a58,256,256,RGB,JPEG,18199,4
Potato___Early_blight/34b0f33c-be8b-4338-9334-5418a5f84f28___RS_Early.B 7532.JPG,Potato___Early_blight,True,196,74d7f0c6b6ebb8fd50392aee7eb75a33914ace3ccb5f740eb4e572b66e6df369,ee1231ea9725cd34,256,256,RGB,JPEG,19754,1
Potato___Early_blight/34d2260c-888c-419c-b32c-938efa379b97___RS_Early.B 8253.JPG,Potato___Early_blight,True,197,d0a09bc9186b8bf5cf1e22d636f3bacab1030d9a037ac5ffa20c0efd62ea7fec,ff54a80ae565a634,256,256,RGB,JPEG,20974,3
Potato___Early_blight/34d62dee-797e-4f31-9063-f6a285935b4d___RS_Early.B 6733.JPG,Potato___Early_blight,True,198,7c85fd33b1f8436cc026b1d127b335e8fd81e65cfdcb20b48cfb6921c7011121,9869775670b56949,256,256,RGB,JPEG,20942,0
Potato___Early_blight/34d7e068-10e6-4ea0-8547-c90937fccbbc___RS_Early.B 8198.JPG,Potato___Early_blight,True,199,dec4225e6180178e8a22e0dc0bfbfeeb46f6e47fe3690a7c2ad415bad8fb2a74,fad0ea4a952bd80d,256,256,RGB,JPEG,19496,2
